60.249719971	3.0279425955	0.0078565721	2.4	74.227378577	71.384835384	49.605614961	79.121942295	2.342099323
67.076912726	3.5756639557	0.0014200373	2.7	55.710461269	67.381830362	45.750420407	77.533355683	1.8801100563
70.867517584	2.4352645903	0.006715626	2.7	60.935942711	58.579772069	58.612427089	90.106159998	1.9426778275
68.404470181	2.951031031	0.0010409432	2.1	72.017044747	54.091458469	49.656138411	85.480448796	1.9644149498
59.686156326	2.7075436284	0.0012955031	2.2	62.08602446	54.377867373	42.591996223	76.56332933	1.8288521286
63.399365709	2.5425708532	0.0007908336	2.7	64.317249355	57.927916062	44.341063575	75.730325767	1.8692796186
58.247425315	2.6242352886	0.0016884686	2.4	59.261337927	49.202093411	48.975706771	78.946079211	1.7974453889
60.891495076	2.9321404523	0.004789958	2.5	66.444835977	70.444153031	42.431300866	76.033549135	2.0436092188
63.44893224	2.812962156	0.0013603017	2.4	69.268877698	60.061238973	53.672795842	86.765178593	1.894632183
61.349281878	3.5224120714	0.0006714813	2.6	66.105440239	50.896644357	56.678554776	83.271151123	1.8802575342
63.130447836	3.1216397904	0.0020470663	2.7	65.450373103	69.715293722	51.252544331	85.661292958	2.3111350494
67.22174556	2.6831930355	0.002957014	2.4	70.35834992	58.384489283	48.968431387	79.332694195	1.8033574432
64.681096103	2.8904151104	0.0024402369	2.7	65.630728428	77.6984633	45.718835802	88.075353019	1.9270569012
60.786337537	3.6740834595	0.0016366627	2.6	67.318825866	58.806638439	46.280240664	82.154617099	1.9324905477
63.312612676	3.5000042989	0.0010599661	2.3	52.710230184	56.508006609	48.186175886	80.253502012	1.869943872
60.562031091	3.1796533817	0.0007228456	2.6	63.922485135	51.586923733	41.746416908	86.264681458	2.2387864521
65.762576237	3.1297727513	0.0022644962	2.2	72.532016612	72.169225029	46.833818027	79.309751548	1.9497290365
61.803423278	3.188577817	0.001128644	2.6	63.685276318	69.199707661	49.854337738	79.478182969	2.3191319665
67.389339664	2.6457524177	0.003802156	2.4	69.802689589	67.948986207	52.274659954	80.827711284	1.8276622167
63.59673141	2.9834545912	0.0011669916	2.5	60.749104368	54.335855671	48.080864087	79.067032567	2.1509325218
66.021972651	2.5104844567	0.0015850139	2.5	58.485731443	63.051434108	48.097144348	75.251041481	2.139230253
66.371792881	3.2358547385	0.001292625	2.7	62.350742698	53.017799589	54.503391594	80.33728799	1.4449036098
57.082007849	3.2836930491	0.0015213515	2.2	61.961516957	63.013889723	50.242779183	68.358664163	1.9674762889
66.245086162	3.1638941496	0.0046265543	2.4	69.789302563	65.272698075	52.707872709	63.875779723	1.9371064259
55.48421529	2.9029364019	0.0011320011	2.4	57.364961004	55.410591395	48.699522137	83.136139767	2.4125448384
66.167427975	2.8214757303	0.0006120049	2.7	71.9220488	52.223967412	49.490157932	66.189963235	2.1379868664
64.537973563	3.0085875687	0.0012015951	2.6	71.606172772	63.469966096	58.991753409	93.790843471	2.1138458674
59.999609886	2.9583335913	0.0014822149	2.3	64.396140253	59.184424151	46.953569636	79.499977845	2.4739906623
65.410281858	2.8661892372	0.003234799	2.5	59.300618953	65.342325655	48.124899863	79.139178719	2.2007296561
64.738106776	2.8125779338	0.0034184046	2.9	64.179571488	62.143951522	48.00264015	83.542032788	1.7083052667
62.222774089	2.9292377037	0.0007251361	2.5	67.615444645	59.862531217	52.158213436	74.459223879	2.0139728108
61.551596745	3.1295103085	0.0021992511	2.3	65.903862222	62.302329622	56.369330262	80.856538591	2.1828695063
54.876725691	3.0482641474	0.0022024546	2.1	63.387024521	53.541604227	46.744593894	85.220656746	1.9441199725
61.499165214	2.888561398	0.0014167362	2.6	65.897695674	51.753360791	57.34573613	85.851572858	2.2172038523
57.172112024	2.9753426379	0.0012289884	2.6	67.962509503	58.992941494	51.540077321	86.953794328	1.806145665
58.565564014	3.1909483552	0.0029194218	2.6	58.931227072	45.620238191	48.981698262	81.86923168	2.056847052
61.751141677	3.2547286011	0.0030994406	2.7	77.003359277	53.2440036	50.626002181	82.450842093	1.846865521
63.73078252	2.6096333174	0.0005762895	2.5	63.564341986	57.709567583	51.236472757	68.738643207	2.0021312449
66.601016485	3.1215536386	0.0032776403	2.7	63.386120659	63.03915189	45.193434754	75.78772718	2.0980453098
62.967411899	2.6455201546	0.0024056791	2.4	67.138820745	58.722173365	49.782634767	72.343418893	2.1598944678
61.920630667	3.1191813222	0.0004232088	2.1	66.685139778	51.925250003	48.987813124	77.795864554	2.2692957429
58.820806213	2.7947919414	0.0014890078	2.2	55.978656964	55.295702681	55.365059266	98.215404406	1.8548836265
66.852590878	2.9283977645	0.0019454393	2.2	61.798631539	63.735404713	50.416183777	87.717271821	1.9905024378
61.377126105	3.2696784323	0.0003969512	2.9	69.693022526	72.086068765	45.314966841	81.627020115	2.2653956627
65.593152697	3.0765867464	0.001786491	2.7	71.521181698	59.324529477	52.007167529	73.449986629	1.9293053175
61.383428233	3.3294184391	0.0018488461	2.2	64.384885251	67.466444815	41.674769146	84.486320021	1.9674837379
69.522319328	2.8151939581	0.004435897	2.5	77.422080995	67.547392587	41.977855685	75.868005175	2.2447108248
67.714574878	2.734912133	0.0059244589	2.5	58.228091786	65.230383883	61.216885268	94.450992884	2.212769397
65.588644636	3.0391783293	0.0015076277	2.7	64.815557595	61.261140633	45.847658675	86.99192244	2.0087925985
60.178447981	2.8479344325	0.0023557973	2.7	70.731403962	68.032529176	54.94954167	79.079651527	1.6527990945
59.205080484	2.6927223285	0.0051903777	2.1	65.108397329	54.65786782	47.050041797	75.519961081	2.11180318
61.091333508	2.7427687801	0.0013981765	2.5	67.004391247	57.363128787	52.791493449	75.987015962	1.8741980115
63.146580269	3.049424088	0.0014668998	2.6	60.022809557	65.446561149	42.539890125	74.435664484	1.9672399368
65.139348131	2.61960131	0.0042207862	2.2	67.085897687	59.747149181	52.117282954	94.336299354	1.8890504859
59.676430607	2.8547549862	0.0008920131	2.7	64.887914221	59.930822232	44.968205135	91.260175412	2.3630490481
63.197378929	2.8399107012	0.0045251051	2.3	71.280726277	61.210043253	52.379424943	86.930827624	2.1011799277
64.768629077	3.0057048858	0.0012076254	1.8	68.800694536	62.701143217	48.85505658	75.31726582	1.6020121506
65.487664038	3.0745175974	0.0007120074	2.8	74.182636491	49.157648869	52.654110771	74.407988463	2.0711642477
62.850137048	2.6525027572	0.0005112408	2.4	73.055440041	60.72971594	50.900631285	72.917495385	2.1836351594
63.770961424	2.8918405444	0.0004763735	2.6	64.626499367	57.029375257	51.991939211	75.740215504	2.3419093694
66.691356944	2.9579124327	0.0013734545	2.1	53.313656852	58.320153902	43.117950879	79.563620165	1.8698712078
62.510238957	3.0739912776	0.0005620938	2.3	62.430321722	38.550368095	50.024567448	82.056818374	1.8088506461
61.908665557	2.8474964707	0.000442736	2.2	62.246614957	54.581231211	53.751559942	85.519567592	2.0643906395
56.666184997	3.2868675068	0.0009625599	2.2	64.654308817	54.661609199	42.891347572	72.235423607	2.0858862504
64.909674174	3.0701370167	0.0024805788	2.7	65.685520666	65.945106661	47.706738553	77.134940856	2.0823788934
67.197417424	2.5909732022	0.0012910509	2.8	63.360405484	60.199872306	50.854532982	80.421384073	2.104404969
65.05580381	3.2289177181	0.0016897792	2.3	61.425094248	49.360691532	57.546924554	79.38607094	2.050652748
56.250350102	3.0068212133	0.0013798098	2.5	68.996071398	51.117247022	50.013246755	95.419004338	2.1406686803
60.943963139	3.0256247963	0.000886181	2.7	64.237384524	65.779096639	50.87110165	78.819196268	1.6229960955
60.397299451	2.6761027429	0.0038008562	2.2	65.013745018	49.893760468	53.392254529	75.741247779	1.7951465616
63.713222197	2.3785513382	0.0044421778	2.6	66.456610362	60.298834204	55.452449587	80.535761822	1.9381232304
63.667123862	3.0283643377	0.0011697938	2.6	59.396428967	53.082292698	42.877338897	92.80960248	1.8227139556
66.880577175	2.6084281087	0.001022266	2.4	61.409475259	63.793201636	57.346107546	85.013360652	1.9739472373
60.870139391	2.8675761495	0.0006571415	2.5	73.007874694	47.867686243	47.555391764	63.669421389	2.0585165147
64.750047888	3.3756554117	0.0002685301	2.4	65.33815824	52.432135525	54.628242126	92.664024584	2.1540109513
65.687619988	3.0280512996	0.000522534	2.3	62.189336984	62.751981112	48.111039445	93.260013964	2.1018863285
69.211760684	3.0796286559	0.0035159246	2.6	56.159211775	51.527615031	46.058550266	77.199533502	1.95164065
67.283228312	2.806007655	0.0008059148	2.2	58.92787777	67.926231074	46.10939317	82.22629732	2.1027504391
62.853738507	3.0124096092	0.0013982911	2.6	66.641090148	57.771973196	46.760498842	86.126679241	2.056579585
66.921955957	3.2128768088	0.0022480998	2.3	67.935601531	59.225317428	57.974637333	65.766496517	1.7967854062
60.864194667	2.7167139243	0.0025603713	2.7	71.808455911	57.826590837	57.583500676	77.709025774	1.7377643576
67.049924382	2.9963121106	0.0006918428	2.5	70.859483211	61.618996296	48.802236129	88.308833116	2.0816809734
63.995704712	2.863297672	0.0005967698	2.5	60.542427238	49.465854201	47.369663509	72.955506054	2.0321275437
60.93504605	3.2567245253	0.006687773	2.2	62.983196614	65.720788978	44.985796924	76.686673653	2.4120950344
57.071285526	2.851145904	0.0013575344	2.4	66.613141007	57.088914939	51.507672873	64.325103049	2.022150173
67.210556285	3.1289386982	0.0020514596	2.7	65.560480049	68.251984493	40.87087231	82.115676272	2.3162003268
71.573677898	2.9487772884	0.0022848331	2.3	59.358686769	51.004959328	42.932520515	82.246550456	2.0606243186
57.474100092	2.8781663853	0.0019112974	2.7	68.977637632	63.572250932	47.76710194	91.786315705	2.3098560518
68.120915939	3.0120303754	0.0030307302	2.4	69.837480101	62.058713939	51.575102436	82.800929477	2.1839175265
56.868570991	3.3133769627	0.0006776462	2.5	63.519910877	63.132787211	48.281811636	81.917643943	1.7300210728
65.615399459	2.4020107656	0.0019892514	3	62.328355811	73.095320437	56.157091463	80.897035714	1.6503840672
55.83656866	3.1696425407	0.0047945801	2.4	67.877241295	64.447369521	45.885659381	70.176597077	2.0606281926
59.183399507	2.87888069	0.0016342878	2.3	73.457109392	65.816580333	48.327034473	84.541474546	1.7564979426
63.467979415	3.1831195582	0.003302007	2.7	70.576792906	53.579159387	50.932747518	79.940011277	2.0850285491
65.228371359	2.1144516738	0.0016319317	2.3	63.947422125	62.353640376	58.131900201	85.54351513	2.1304042163
68.384823961	2.8802653714	0.0026929392	3	74.579271729	59.468535887	51.898085007	79.167764065	2.0510342731
59.899896396	2.9610430599	0.0014929109	2.6	58.905215359	52.916306481	42.778348493	85.082975266	1.7803079434
68.350434796	3.1944272979	0.0012032814	2.8	71.373570546	71.967837572	60.432383855	84.693222114	2.0203644201
61.676201398	2.995010053	0.0009684441	2.3	69.702716983	52.833045131	65.180940897	84.71054988	2.092101309
62.268518198	3.0466780175	0.0010578054	2.3	58.413101726	55.361505424	47.517322802	73.377643639	1.9011685201
56.860143768	3.3382027059	0.0045033594	2.5	74.604208062	51.11583041	45.256588068	82.642242088	2.1348170063
69.288739849	3.0885960577	0.0026538845	2	60.418892305	53.278130223	55.819050628	71.409200307	2.0670018658
66.389441001	3.2756525946	0.0017185376	2.4	62.901131578	76.926601406	46.177541281	97.359622352	1.8030891518
63.561653019	2.6855779628	0.0007133787	2.7	67.381728293	59.867400127	42.144299988	74.175550269	2.1395363472
64.458960802	3.2757706392	0.0010440157	2.5	56.223726191	59.057791124	52.38910016	59.941867699	2.2452694036
61.995508333	3.1038618808	0.0054666248	2.8	74.278540081	60.024295961	44.493761249	77.548159484	1.7007865879
59.31660005	2.8570640721	0.0023734221	2.4	68.751210851	56.296850576	54.472033014	67.453291802	2.0324434899
53.691906272	3.1011707051	0.0010475825	2.2	75.616097401	62.427317022	45.274199871	83.809082053	2.2110110495
63.575788444	2.9914924089	0.0036039713	2.5	66.229952101	60.701630941	45.383829401	69.688674649	2.201288581
56.825390034	3.0176294623	0.0015518898	2.5	67.19714796	50.366938697	52.607916241	80.129137093	2.0858037709
62.014224826	2.8985158923	0.0041150701	2.4	66.392841424	61.415113748	41.030819691	86.823225759	2.2719846987
60.886677685	3.2396505819	0.0016761253	2.4	75.452900484	56.337925214	56.057934751	81.962856241	1.9464054531
57.303001566	2.8450589455	0.0006504443	2.7	64.40026956	56.678289054	56.034265951	90.205622158	2.0195653235
56.23243494	3.0571570934	0.0027744507	2.7	70.276270973	65.619201558	50.793974043	78.457885906	1.794641148
62.698925658	2.6255218754	0.0019317652	2.5	58.661635645	56.776089553	48.37017782	74.370469011	2.2334716111
63.11568989	2.5690832416	0.0007464519	2.5	60.632526515	57.063000499	49.28379567	95.529358227	2.167995778
61.021599421	2.8572859888	0.0003980285	3.2	66.732917434	62.174515135	57.905964433	88.428340468	2.0251259001
64.074155282	2.9501542734	0.002055551	2.5	74.752248147	57.987259877	45.223201583	80.271200766	1.984016032
63.193594116	3.3451634313	0.0010936443	2.3	57.275473372	66.343062057	47.142256411	80.733958048	1.9646480047
60.4186111	2.7442600464	0.0012070821	2.8	67.327004511	77.293261333	55.119946569	64.226250356	1.9667996826
58.550965777	3.1030749657	0.0010156602	2	76.470531042	58.389852855	54.935698756	84.139806624	1.8632967479
60.599749416	2.7992166132	0.0035357795	2.5	66.745390828	57.458735958	37.604932168	90.919457752	2.0649173021
68.845656886	3.09122877	0.0009319679	2.7	63.457785276	55.975707706	48.76161166	78.067729956	2.1286028503
64.575468487	3.5104698728	0.0046502611	2.5	64.752426174	61.470875616	44.757990108	84.25333817	1.8564260766
62.509486869	2.6977625404	0.0023270078	2.7	71.668276929	64.432307853	57.340802582	73.424591828	2.264775655
70.146484017	3.2894658825	0.0032155078	2.7	74.303939876	58.242056864	45.290097504	73.048895006	2.1204969779
65.198977107	2.948266441	0.0008997501	2.6	64.745740865	59.450078613	53.870428051	71.307266437	2.1397609482
63.389312055	2.9143649674	0.0007457849	2.2	64.434694552	61.139531452	51.018604298	83.125573149	1.9752381873
62.396297412	3.0045764106	0.0003703827	2.5	68.966909719	61.559119284	49.563855315	75.560768817	1.9050383425
51.417426056	3.2050763307	0.0023676367	2.5	59.338107018	56.874006312	43.768868482	69.328509965	2.1061456211
58.937362192	2.9673751673	0.0011972547	2.7	70.39641769	56.583231204	44.671686163	93.8283406	2.2834330293
58.429669161	2.9045068944	0.0003422027	2.7	72.392606557	55.454275469	52.904533869	58.305271147	2.1201701519
60.598052848	3.2111266866	0.0011871051	2.7	70.00130184	57.783215049	53.804716339	94.664610734	2.2787480891
61.202081428	3.0807918592	0.0010829686	2.5	69.371579905	60.493114385	48.845733372	70.265519765	1.9308993576
62.726128374	3.1180557768	0.0024583794	2.5	59.359976568	63.303069635	41.60546899	80.718968259	1.579104261
66.07552476	2.7263294699	0.0009677654	2.6	72.690511334	64.336319832	46.299977242	85.024768851	1.8633295399
60.72643256	2.966138265	0.0020487741	2.2	64.598218779	58.232834155	53.27174247	88.207445657	1.9644531256
61.318616044	2.5179122447	0.0008758296	2.5	61.459101827	50.239329707	45.02499536	76.710984688	1.8704090719
64.877473616	2.8224934594	0.0024556005	2.4	73.532308737	70.61861631	52.169541074	89.25881533	2.1689501002
60.10571128	2.9846641963	0.0026633169	2.4	69.557140438	58.484839787	46.834966135	90.770101996	1.584767422
63.032892302	2.9423907154	0.005766665	2.6	77.297643153	62.926845412	54.886039736	82.286463641	1.7509321154
65.881814776	2.5755887927	0.0032434362	2.9	77.596674021	61.529279817	42.572402709	92.640322067	1.9325821799
62.828604341	3.2229091632	0.000364134	2.7	64.251620209	63.404647585	49.263207903	77.070152247	2.0382306801
63.36600732	2.6494797454	0.0011502556	2.3	69.201458575	69.072470841	45.569243778	85.408024345	1.5034435865
69.1348382	3.1926938307	0.001161603	2.5	62.083109421	57.177771291	53.452548609	76.864821287	2.1019483202
72.610065061	3.0563045951	0.0010642723	2.5	61.847152139	65.782720246	49.097909846	78.914400083	1.8586537895
57.234480653	3.0463544878	0.0011207566	2.4	55.35690943	51.766182922	56.157140693	79.15380298	1.8103916424
63.373726379	2.8857687977	0.0004770561	2.7	70.245809394	69.821407496	51.671219617	77.194161446	1.9602723618
60.41107129	3.1029609863	0.0031242139	2.8	60.395960158	50.516217056	40.971891471	87.903932099	1.6775191205
59.538560499	3.0706643654	0.001143338	2.6	69.145656538	58.848758484	55.527370828	74.532432119	1.9473266481
62.10257664	2.6793930357	0.0023375727	2.6	73.081608362	66.188758894	66.633260978	77.884551525	2.1592390177
67.993223046	3.2151897636	0.0011946197	2.1	70.336055239	59.82927024	46.702253625	80.650156596	1.8345834542
60.300951549	3.0571630487	0.0029842523	2.4	60.488582589	61.531055865	46.134928667	84.758392921	2.0953976197
60.509530225	3.2616624651	0.0020089318	2.3	59.721752353	65.110651168	39.44196467	81.523956256	1.8339021855
60.871774047	2.7567688732	0.0013342919	2.1	54.490638873	61.400189965	51.010424568	71.629733268	1.8963525957
60.222321483	3.1378819736	0.0020987319	2.6	64.200095891	66.607534108	53.932971247	80.939932788	2.1720888863
62.398580979	3.1369441522	0.003248633	2.1	73.698047087	58.050938409	52.616413555	88.64816651	2.1987007471
59.168862236	2.9674695858	0.0024016243	2.2	64.798974475	58.658581736	53.202267057	83.79892291	1.9942155652
60.333110089	2.7006975407	0.0024248063	2.3	73.702761102	59.681527572	48.235890078	81.751040982	2.0694905352
64.928423299	2.8998698195	0.001027389	2.5	67.869143991	73.790289596	51.19985254	64.493892165	2.1097900688
68.732809391	3.1497428733	0.000883517	2.5	59.121180145	46.904529045	53.440741251	70.68876667	2.1020149846
51.408330497	3.0457503991	0.0014156364	2.8	69.298809083	59.384701142	55.972935531	77.612520851	1.6786880992
62.774958379	3.0122129618	0.0022678331	2.9	68.604854657	70.368283311	49.542455392	79.625522894	1.7923349257
64.186423629	3.0613134299	0.0009439647	2.1	61.87759828	58.476672147	45.468535631	74.337383569	2.0608351125
57.713640142	2.580849176	0.0006609911	2.6	70.599832594	62.817121379	56.323931577	71.781119667	1.8423641834
58.398555911	3.0694602767	0.0021997093	2.8	63.071896423	57.068010183	50.556306561	90.187073939	1.8222819218
58.089724082	3.8773196375	0.0019189877	2.4	66.833473932	56.540935423	53.951439729	71.615361927	2.1945002194
63.452144604	3.2127315209	0.0023325495	2.8	65.568602784	59.630135214	39.785165223	61.250809725	2.1980417568
67.368154574	2.9475844208	0.001322114	2.2	64.447372113	39.860798499	51.578227237	77.670962741	1.7724012281
63.37808835	2.9974974794	0.0012678278	2.2	61.98434904	51.610815493	48.382564366	75.870219257	1.9748650119
63.03786825	2.7914232924	0.0006488196	2	67.496697235	55.949986173	48.635031256	64.732673947	2.0360644125
59.319428538	2.6300247201	0.010799682	2.6	67.856809373	64.225084733	43.859075363	71.137538206	2.2047468639
65.964401505	2.7882486488	0.0027457353	2.6	66.807636694	65.45371396	46.278114798	80.500363211	2.2635899527
62.335907265	3.1255249387	0.001896702	2.6	72.342370575	57.575392647	62.201865617	78.044852537	2.0107354435
63.386631681	2.9642663903	0.0005815621	2.7	68.953668709	61.185207773	53.644227312	92.849366379	2.2030270706
60.410485597	2.7925863117	0.0017894128	2.3	70.562429266	48.535213673	45.424375175	65.894655076	1.8401319484
70.904211562	3.2461242752	0.0010786522	2.5	55.275343341	67.800409346	50.68214875	80.731885749	1.8734410943
57.473741032	3.152321261	0.0007457978	3.1	65.583423734	66.082762777	56.499403292	79.977909841	1.9019228705
62.648930156	3.0165380485	0.0017355606	2.2	56.989644279	71.247575199	54.789155832	74.548660863	1.8105193583
58.815086857	2.9048308029	0.0004498908	2.4	68.087811942	67.568019554	50.468406794	84.820479552	2.017617411
58.699432909	2.8773023537	0.0008088392	2.2	70.469773548	65.498994476	50.408559182	69.088883433	1.6690764842
58.371929608	2.7171186647	0.0006309034	2.9	75.367050611	60.776501348	40.86460887	75.41170031	2.0454517034
60.792773835	2.4319574544	0.0015030589	2.3	72.673991161	63.680975047	52.19682445	86.717357418	2.1123215632
59.708405879	2.6716632296	0.0008656605	2.8	77.167747547	60.469269972	45.327009204	82.140737275	2.2562036748
61.161967601	3.1284463766	0.0008994591	2.8	66.465851974	51.840770597	55.863855711	72.352360427	2.3365715016
61.335056802	3.1710656252	0.0007257705	2.4	74.531714552	60.065533052	50.772202025	81.117450324	1.7364637287
62.689274175	2.5704998344	0.0072533413	2.6	62.287065084	57.097351328	46.326504441	96.112131973	2.0931158437
62.480803418	2.9066885895	0.0064555353	2.8	66.992753481	73.185659494	44.717865056	79.427480239	2.1383958378
70.351568798	2.6495807275	0.0004047043	2.4	70.015377235	52.384931108	48.777323502	91.609088473	2.1346892229
61.475767003	3.4700030194	0.000633041	2.8	62.356133286	56.769358769	55.689808745	84.35191511	1.8760862759
59.246404941	3.0531479284	0.0054425154	2.3	67.936861939	65.153585489	49.337633867	82.573595702	1.7799842083
68.679328878	2.7901476335	0.0005679283	2.7	64.929062127	57.54072038	58.944269845	76.271558162	2.4195036745
73.741389599	2.8638832548	0.0012642145	2.8	70.603651525	68.321026569	47.530136746	91.331311095	2.1627824065
52.872237205	3.1671434336	0.0015179415	2.6	61.422331722	67.807839185	43.64073523	72.457360332	1.5667351481
67.697784877	3.5713930062	0.0040852756	2.1	78.522194339	57.214732114	45.203550728	87.080701876	1.8610825293
65.901658612	2.8904011159	0.0019472219	2.4	61.821121669	55.611830195	48.243155767	81.063461403	2.1062837506
64.06808462	3.0726063314	0.0018662036	2.2	63.33984961	57.165781091	44.956456603	68.398851741	1.9412222858
63.121347335	2.9085082295	0.0006519768	2.6	67.6674343	64.314412716	48.865983785	81.788971278	1.8464087938
61.431967782	2.7209703525	0.001749131	2.2	66.60007714	50.417830126	46.140349273	85.477899938	1.9004029435
60.975765674	3.2399850033	0.0030194426	2.4	61.700410653	65.959596185	51.746425632	63.387558743	1.8615800369
57.079997356	2.6288319076	0.0009832107	2.9	69.987609473	66.41313989	45.356444098	75.884900436	1.9151295521
52.777650676	3.2026737893	0.0019853158	2.2	68.482849006	68.063361063	50.208388668	82.638887408	1.8427032546
69.682545756	3.0341309486	0.0027894046	1.9	52.173533041	54.824186776	49.189063817	79.267347533	1.7336833072
62.31756326	2.9027266635	0.0018965181	2.5	63.359729354	61.517916475	48.506654774	79.3124445	1.8869314631
61.057686041	3.0169054382	0.0015348808	2.5	66.253229922	65.00894897	45.465273191	67.217755879	1.8672641665
63.169851294	2.989984979	0.000820195	2.3	65.678287719	63.277341977	51.569459837	94.894037599	1.7583714474
58.532672635	2.8967862704	0.000452363	2.8	71.779794554	59.058124774	55.158813851	79.233099454	2.0820363134
65.40985586	2.3529195105	0.0047194538	2.2	68.873448672	57.203607053	58.704287995	81.352114215	2.0292858077
64.625427465	3.2117644217	0.0016917158	2	58.256599084	53.076518468	48.960724627	73.954798553	2.2578517137
67.20298195	3.6545778184	0.0023101783	2.1	59.941074732	54.656870305	51.580596823	86.071244329	2.1407829649
64.711856563	2.689139287	0.0015461859	2.6	77.743888254	61.432853341	57.82977552	79.372362341	1.8905021392
62.551011038	3.2225769341	0.0024181824	2.5	72.28838989	55.133135646	50.600302661	95.557281507	1.7715844706
65.892954852	2.8594472286	0.0025522043	2.5	62.413576771	55.26086236	44.893398225	74.503756176	2.0662976363
64.038652752	3.0769420007	0.0013400095	2.5	67.611969834	61.255105645	52.098559538	89.147807584	1.839086532
66.277932559	2.9121974539	0.0005768316	2.5	69.247786144	56.985796762	47.753544084	83.047021581	2.1384133362
59.769471616	3.1592267186	0.0022593645	2.4	63.634597588	60.90113131	48.649171941	83.681910496	2.1722788042
61.644505459	2.5678767711	0.0010960778	1.9	77.273077938	65.730497935	57.318529949	92.885172125	1.85680753
63.043579842	3.1310287984	0.0012302856	2.4	73.018158033	62.590365253	55.36572814	74.696096204	1.9907953434
63.310857704	2.7173840738	0.0007738641	2.8	59.141840634	58.986533906	44.232197064	81.562846598	2.1508235202
62.420169754	2.7633624575	0.0066681064	2.2	63.83737078	54.057926075	51.456874506	74.927335131	2.0907298064
65.040258658	3.5658714893	0.0050507972	2.5	75.01715817	63.799948596	42.825162299	79.766449666	2.1170187001
64.603404473	3.1601438497	0.0011069957	2	61.027885824	54.762973991	43.779541877	94.328510936	2.2022358391
68.328291698	2.5390637824	0.0015472431	2.6	64.98664953	58.865887036	58.928367089	79.951791641	1.8076528087
70.503959746	3.0191092546	0.0023431737	2.4	63.872097549	59.131646235	51.782003652	76.016932464	2.0874221962
63.317324359	3.5193623828	0.0009221873	2.4	67.833444347	48.042843873	51.466361421	84.696072915	1.8833164283
62.013029782	2.9208527521	0.0060543453	2.3	56.421744071	52.342166888	48.553504168	71.765964274	2.1851279925
64.142211623	2.9283359283	0.0006799865	2.6	62.998438288	69.834326139	53.622307382	71.868967757	1.8652763079
59.348642031	2.7412606256	0.0020172294	2.6	75.36764213	54.445137353	48.95687825	73.200221581	2.0905537775
62.603825464	3.0822260661	0.000811385	2.2	64.107270565	59.77474763	45.945850311	95.114130158	1.5945914824
68.249071241	2.7113136095	0.0032953638	2.3	69.854634856	55.188037652	52.661196381	76.614128656	2.0597457089
60.800530679	3.1330161818	0.0014085522	2.1	59.250996262	62.604496816	42.441614421	79.72194831	2.3299369104
